date,symbol,open,high,low,close,volume
2023-08-17,AAPL,1380.16,1410.7,1380.01,1407.53,1019372
2024-12-02,HDFCBANK.NS,2650.94,2725.82,2633.11,2698.97,192681
2023-11-27,MSFT,1870.45,1879.9,1718.36,1728.38,771156
2025-09-06,AAPL,1443.47,1460.99,1436.49,1447.9,551331
2025-07-28,MSFT,1575.26,1586.95,1522.54,1529.62,1126917
2023-03-20,AAPL,1522.42,1607.76,1517.08,1603.22,1531699
2022-12-05,AAPL,1932.19,1936.98,1807.85,1836.75,844901
2023-07-20,AMZN,1341.71,1348.11,1331.92,1336.42,975699
2024-11-05,TSLA,1067.86,1073.63,1059.63,1072.47,1784060
2023-05-08,RELIANCE.NS,2190.86,2222.75,2173.92,2204.55,227308
2022-10-14,TSLA,880.83,909.42,869.55,889.72,1258881
2025-01-28,TCS.NS,1600.43,1627.28,1589.58,1602.68,318766
2024-09-22,GOOGL,1545.07,1593.52,1536.08,1575.32,856396
2023-12-16,MSFT,1777.25,1806.13,1715.25,1720.36,833940
2022-10-31,TCS.NS,1977.15,1979.2,1960.59,1977.19,611313
2024-12-01,INFY.NS,880.46,899.04,856.89,860.08,267879
2023-07-06,MSFT,1738.81,1743.77,1683.65,1689.25,870329
2024-02-12,MSFT,1987.66,2033.07,1980.46,2019.33,1366133
2024-10-22,AAPL,582.68,589.01,567.87,576.56,906522
2023-08-04,ICICIBANK.NS,1726.38,1811.7,1705.61,1779.43,427951
2025-06-18,TCS.NS,1467.7,1476.64,1441.6,1459.66,183409
2024-12-22,AAPL,623.84,630.82,621.14,629.99,586367
2025-07-29,GOOGL,1524.64,1534.62,1473.23,1477.52,392606
2024-08-30,ICICIBANK.NS,638.37,640.06,636.25,636.81,290388
2023-07-22,ICICIBANK.NS,1659.09,1704.59,1650.89,1700.94,588837
2023-06-19,MSFT,1557.71,1578.47,1515.83,1526.71,756254
2024-12-12,MSFT,730.02,752.05,725.19,748.54,1382309
2024-07-29,RELIANCE.NS,1675.16,1749.02,1671.16,1729.96,563302
2024-02-03,RELIANCE.NS,2455.21,2519.64,2359.39,2421.3,377850
2022-08-25,HDFCBANK.NS,3176.8,3205.19,3163.96,3198.52,346437
2023-08-20,AMZN,1325.09,1344.42,1308.73,1318.43,1036367
2022-09-28,HDFCBANK.NS,3225.0,3254.76,3206.91,3243.22,256281
2024-05-15,RELIANCE.NS,1779.83,1817.54,1773.76,1800.08,710545
2025-03-13,RELIANCE.NS,1447.33,1454.76,1416.65,1419.17,853740
2023-08-01,RELIANCE.NS,2142.19,2205.54,2123.34,2179.23,876100
2023-02-02,HDFCBANK.NS,2715.33,2754.21,2694.08,2726.72,702000
2025-07-25,AMZN,830.05,848.74,828.88,843.83,1024337
2023-03-03,AMZN,1527.59,1537.17,1495.4,1533.68,1510756
2023-09-27,TSLA,943.28,954.38,932.38,946.8,782926
2023-03-20,GOOGL,1708.28,1816.82,1707.7,1790.56,327126
2023-06-21,TCS.NS,2087.68,2116.04,2061.1,2075.43,472488
2024-08-28,RELIANCE.NS,1592.13,1614.33,1583.36,1585.75,823959
2023-03-24,HDFCBANK.NS,2396.96,2404.06,2382.58,2384.87,416098
2023-03-03,AAPL,1542.22,1554.2,1505.98,1507.47,765078
2024-10-15,ICICIBANK.NS,482.98,483.67,473.75,482.36,351372
2024-08-24,AMZN,1019.73,1037.42,999.58,1024.76,1412320
2022-08-23,RELIANCE.NS,1990.15,1994.71,1959.56,1973.13,659480
2025-01-18,RELIANCE.NS,1284.25,1300.43,1256.34,1273.38,408400
2025-09-21,TSLA,991.43,998.64,981.21,994.54,1199317
2025-02-26,MSFT,994.59,1035.76,976.47,1027.51,673363
2023-06-24,RELIANCE.NS,2417.35,2421.75,2363.99,2388.76,380236
2025-05-24,HDFCBANK.NS,2737.42,2786.4,2714.37,2739.47,416340
2022-11-18,AMZN,1704.51,1723.83,1667.89,1669.95,936520
2023-11-01,AMZN,1243.72,1257.44,1200.88,1206.63,857140
2023-07-10,RELIANCE.NS,2287.38,2318.52,2235.88,2312.12,252543
2023-05-27,HDFCBANK.NS,2311.34,2336.9,2296.48,2318.57,12365
2022-08-13,AMZN,1723.91,1766.55,1723.41,1757.68,805866
2024-12-17,TSLA,1049.59,1060.86,1035.1,1044.26,351214
2024-05-31,RELIANCE.NS,1825.76,1844.99,1779.8,1780.62,509551
2024-06-24,GOOGL,1373.99,1400.1,1364.04,1397.53,1158878
2024-01-05,AAPL,838.91,855.73,830.04,848.51,1002129
2024-02-11,TCS.NS,1854.74,1889.79,1843.57,1851.35,698914
2024-08-18,HDFCBANK.NS,2729.43,2757.72,2718.42,2743.82,449700
2023-02-27,MSFT,1943.89,1952.65,1803.16,1835.8,862281
2023-11-13,AAPL,1051.62,1060.5,1005.09,1010.84,1008533
2023-12-02,TSLA,928.03,940.58,913.86,923.85,1325167
2024-12-26,AMZN,1141.17,1151.63,1120.5,1140.21,1211630
2024-05-12,MSFT,2266.67,2284.91,2231.68,2239.5,1324485
2025-01-01,TSLA,1031.14,1031.92,1027.4,1028.06,904493
2023-06-30,TCS.NS,2095.44,2127.33,2059.24,2119.7,492443
2025-09-28,TSLA,1011.56,1012.2,1008.81,1011.05,485941
2025-09-25,INFY.NS,454.17,457.01,436.35,440.07,335238
2024-07-26,AAPL,703.37,728.3,698.28,726.53,1370461
2024-10-14,ICICIBANK.NS,485.28,491.13,473.74,482.98,890815
2023-10-25,AMZN,1251.43,1251.9,1243.16,1244.95,1035563
2024-03-18,INFY.NS,1852.46,1866.37,1821.05,1827.98,179970
2023-03-19,AMZN,1512.27,1521.63,1465.82,1470.46,1212340
2024-09-30,AMZN,1098.39,1133.46,1090.36,1108.94,801529
2024-04-22,TCS.NS,1758.07,1765.12,1730.7,1750.48,680560
2025-01-19,MSFT,1137.24,1150.85,1114.17,1126.78,1278140
2024-10-19,ICICIBANK.NS,486.29,499.62,474.73,477.12,516760
2024-06-29,AAPL,718.29,719.0,701.91,703.42,601440
2023-11-07,AAPL,1043.24,1045.23,1036.27,1038.33,1123843
2022-12-19,TCS.NS,2092.01,2096.33,2084.14,2090.11,650398
2024-04-01,AAPL,1060.37,1070.05,1047.91,1059.96,1400851
2024-12-03,ICICIBANK.NS,538.33,543.82,526.48,533.18,618159
2023-06-11,MSFT,1487.58,1542.9,1461.38,1522.55,710058
2022-12-03,HDFCBANK.NS,3060.41,3091.08,2950.46,3044.48,658918
2022-07-10,MSFT,1724.55,1729.41,1605.84,1636.24,776244
2024-10-26,RELIANCE.NS,1545.24,1555.54,1525.38,1531.98,427993
2022-10-30,ICICIBANK.NS,2021.66,2058.74,1949.23,1951.94,645152
2024-05-01,AAPL,811.14,822.95,807.2,814.37,887125
2022-12-04,TSLA,867.22,878.27,850.8,864.41,726332
2022-12-13,TCS.NS,2085.11,2094.51,2067.72,2082.47,765275
2025-04-03,GOOGL,1389.67,1422.77,1385.04,1400.18,1034343
2024-12-30,AMZN,1135.01,1138.03,1111.1,1112.26,983001
2024-11-14,TSLA,1075.79,1079.64,1071.4,1074.48,1536619
2025-01-23,HDFCBANK.NS,2624.49,2647.62,2614.27,2636.4,813301
2023-03-28,MSFT,1818.11,1824.78,1781.45,1792.47,778651
2025-10-03,AMZN,937.31,946.63,927.8,941.72,1376040
2025-07-03,HDFCBANK.NS,2442.01,2488.24,2435.16,2464.91,612649
2022-06-20,MSFT,2306.43,2322.65,2231.76,2276.06,1071331
2023-02-04,AMZN,1558.44,1579.47,1527.54,1566.1,1415283
2024-05-15,MSFT,2257.48,2265.62,2150.58,2169.95,1031244
2022-07-12,AMZN,1844.74,1926.67,1832.73,1911.77,640349
2024-08-23,GOOGL,1237.96,1272.96,1235.72,1255.43,1493428
2022-09-16,HDFCBANK.NS,3394.43,3450.86,3384.07,3431.76,717593
2023-11-11,AAPL,1057.99,1060.27,1011.89,1031.71,992966
2023-02-18,AAPL,1673.01,1700.18,1659.68,1699.31,1097516
2025-01-16,TSLA,1004.02,1005.12,991.56,1001.41,1454185
2023-11-12,AAPL,1031.71,1067.57,1021.47,1051.62,1138686
2023-01-16,HDFCBANK.NS,2776.65,2825.72,2750.31,2761.14,357802
2023-11-01,RELIANCE.NS,2287.77,2342.45,2277.15,2340.42,940275
2024-07-19,INFY.NS,1655.4,1671.88,1595.48,1595.79,809897
2024-07-26,TCS.NS,1638.81,1650.25,1624.97,1640.89,309413
2025-06-16,TCS.NS,1493.18,1508.32,1463.63,1477.23,698300
2025-08-15,TCS.NS,1496.41,1508.15,1477.2,1504.63,609513
2024-02-02,MSFT,1987.05,2013.92,1953.17,2009.18,343348
2023-01-19,RELIANCE.NS,2051.02,2107.0,2042.63,2098.47,350052
2024-12-04,INFY.NS,844.95,861.49,830.16,860.4,744739
2025-04-10,TCS.NS,1647.3,1650.77,1628.2,1642.75,812734
2023-01-06,HDFCBANK.NS,2892.64,2939.15,2830.05,2848.7,472844
2024-09-06,AAPL,754.66,758.26,740.97,741.6,934899
2022-08-09,AMZN,1817.7,1818.93,1784.21,1798.57,1130778
2022-06-21,GOOGL,2004.15,2069.58,2000.33,2050.44,830658
2023-09-21,GOOGL,1656.05,1670.88,1616.19,1636.79,1020143
2023-08-31,ICICIBANK.NS,1507.85,1526.37,1386.29,1412.85,811208
2023-06-30,ICICIBANK.NS,1950.29,2010.34,1935.69,1990.3,681806
2024-11-28,HDFCBANK.NS,2724.68,2743.74,2672.16,2698.93,546945
2025-06-10,AMZN,804.99,827.03,792.94,806.64,739503
2023-04-29,AAPL,1816.32,1842.59,1720.54,1747.67,1055225
2024-07-17,AAPL,613.76,643.11,606.53,636.93,1094948
2022-06-21,AMZN,1852.99,1869.99,1817.29,1868.5,1204449
2024-08-30,AAPL,721.08,724.35,707.46,720.42,746472
2022-09-26,GOOGL,1389.88,1475.86,1382.98,1466.09,887416
2023-02-25,HDFCBANK.NS,2497.95,2506.97,2413.42,2477.69,529363
2023-07-10,ICICIBANK.NS,1611.4,1613.39,1570.14,1573.17,588122
2023-01-01,GOOGL,1435.5,1486.72,1428.09,1479.38,1566547
2025-04-03,TSLA,929.45,941.92,916.65,937.58,1352862
2023-07-01,INFY.NS,3093.41,3093.62,3050.88,3061.18,522411
2024-12-21,INFY.NS,892.33,897.47,846.6,865.15,242715
2023-03-04,INFY.NS,4334.17,4400.9,4032.17,4043.74,790202
2024-08-29,AMZN,1040.78,1048.61,1023.01,1033.52,1263965
2025-03-06,MSFT,1080.78,1092.2,1073.51,1091.07,1130141
2023-08-08,RELIANCE.NS,2232.47,2268.71,2223.51,2252.71,362680
2022-08-02,ICICIBANK.NS,2051.3,2054.32,2046.86,2054.28,618198
2023-07-06,AAPL,1546.33,1579.25,1524.41,1555.11,766597
2022-10-13,ICICIBANK.NS,2092.4,2102.65,1991.04,2002.52,679638
2022-10-02,MSFT,1210.38,1244.05,1207.8,1241.52,1383657
2024-06-25,MSFT,1440.4,1464.59,1407.74,1409.33,780414
2023-06-02,HDFCBANK.NS,2256.84,2267.87,2255.59,2257.45,300422
2024-02-17,AAPL,958.17,970.42,957.6,970.29,886658
2023-05-16,AMZN,1477.41,1500.54,1469.13,1495.8,806163
2024-01-24,AMZN,1333.36,1342.73,1305.98,1325.46,902007
2024-08-31,TSLA,998.23,1003.22,986.68,993.74,1082379
2023-10-04,MSFT,1935.89,1943.89,1833.31,1833.99,1369387
2023-03-27,INFY.NS,3403.52,3445.86,3344.34,3348.52,434096
2025-05-21,RELIANCE.NS,1380.84,1423.75,1374.01,1404.65,512892
2024-06-06,MSFT,1983.89,2063.21,1970.25,2044.38,1317607
2024-07-28,MSFT,1192.91,1208.99,1160.52,1177.05,918405
2025-04-21,GOOGL,1366.28,1399.52,1354.15,1374.24,910703
2024-08-16,INFY.NS,1292.81,1295.17,1284.51,1285.76,453458
2024-09-06,AMZN,1072.75,1081.0,1053.77,1073.35,735248
2024-12-27,ICICIBANK.NS,489.39,493.7,487.33,488.31,471344
2023-07-01,AAPL,1625.08,1632.22,1568.01,1616.09,671527
2024-08-19,MSFT,920.82,929.49,908.27,915.71,851263
2023-07-21,AMZN,1336.42,1356.77,1326.61,1331.61,904758
2025-01-07,HDFCBANK.NS,2718.72,2749.57,2650.46,2696.47,711262
2024-11-06,AMZN,1087.61,1098.27,1084.46,1096.6,788534
2024-02-20,TSLA,918.48,921.65,903.23,919.4,1412227
2025-02-03,TSLA,956.97,959.82,936.78,947.58,1366699
2022-08-11,MSFT,2092.42,2157.2,2078.17,2155.43,989618
2025-07-25,ICICIBANK.NS,529.51,530.7,507.04,508.07,705752
2022-09-02,HDFCBANK.NS,3250.12,3331.36,3225.62,3318.92,600096
2023-09-05,TCS.NS,1982.25,1990.69,1960.55,1979.42,621403
2022-12-24,INFY.NS,2922.15,2947.83,2833.87,2863.93,558265
2023-07-04,INFY.NS,3155.52,3170.93,2991.29,3042.39,804715
2023-04-04,MSFT,1719.34,1735.01,1659.32,1668.09,824505
2025-03-02,GOOGL,1185.82,1196.42,1115.71,1128.62,771261
2025-02-17,AMZN,977.11,992.31,975.33,985.23,1024258
2023-03-31,GOOGL,1451.05,1456.08,1401.45,1424.14,1069458
2023-10-15,GOOGL,1775.79,1807.23,1684.06,1700.87,741172
2025-01-30,AMZN,1073.97,1079.03,1063.73,1070.03,847321
2024-01-07,ICICIBANK.NS,1388.88,1401.57,1343.33,1346.22,544561
2025-09-17,HDFCBANK.NS,2316.05,2325.06,2276.17,2295.42,472339
2025-01-03,ICICIBANK.NS,517.98,521.34,517.06,518.27,663599
2023-10-20,AMZN,1234.97,1264.07,1233.8,1259.17,633318
2023-11-06,AMZN,1136.08,1141.01,1132.9,1137.14,1371882
2024-01-26,TSLA,921.77,935.8,909.32,917.79,840303
2023-01-31,ICICIBANK.NS,2198.78,2286.06,2179.15,2272.77,341210
2024-04-04,RELIANCE.NS,2024.67,2074.17,2002.42,2036.32,520572
2024-11-05,TCS.NS,1602.41,1616.28,1585.59,1587.98,534533
2024-07-11,AMZN,1163.16,1192.09,1163.03,1183.91,617739
2023-07-18,TSLA,944.96,950.12,938.79,942.41,1255914
2025-02-23,TCS.NS,1596.01,1621.04,1578.53,1605.43,471539
2024-10-19,RELIANCE.NS,1534.97,1573.98,1528.14,1569.69,280448
2023-09-19,ICICIBANK.NS,1316.67,1342.17,1300.56,1329.62,447323
2023-08-25,AMZN,1238.61,1241.75,1201.57,1214.59,1499308
2025-05-19,AAPL,695.67,713.94,692.01,709.46,784962
2023-03-06,AMZN,1495.24,1512.28,1481.56,1490.04,607585
2024-06-14,ICICIBANK.NS,1040.69,1049.35,1010.89,1017.11,658549
2022-06-30,HDFCBANK.NS,3337.93,3457.65,3278.19,3413.91,639714
2024-10-28,MSFT,1165.78,1173.42,1128.58,1139.1,1034040
2023-10-14,AMZN,1241.55,1277.0,1221.81,1251.95,1061780
2023-03-02,HDFCBANK.NS,2552.24,2577.36,2511.24,2527.5,505748
2023-01-29,INFY.NS,4033.42,4147.25,4018.95,4139.4,208798
2023-08-14,ICICIBANK.NS,1733.07,1816.94,1730.24,1797.58,404290
2024-08-25,MSFT,890.13,909.53,880.95,902.09,1053127
2024-09-27,TCS.NS,1683.5,1691.85,1653.0,1683.63,682204
2024-12-31,MSFT,929.24,936.5,888.23,890.97,739758
2023-05-02,MSFT,1516.87,1522.97,1426.34,1432.07,1305401
2023-09-23,TSLA,926.61,942.22,914.75,937.02,611312
2025-08-16,GOOGL,1533.24,1537.57,1501.51,1503.01,943376
2022-06-24,RELIANCE.NS,1967.85,1996.22,1939.23,1950.84,582674
2024-04-10,AAPL,951.5,954.08,938.56,941.93,1135052
2022-12-04,AAPL,2010.32,2033.14,1893.73,1932.19,917915
2023-11-29,AMZN,1174.61,1193.66,1159.13,1183.97,632766
2023-02-17,AAPL,1689.92,1720.0,1642.76,1673.01,796521
2025-06-03,RELIANCE.NS,1375.14,1382.81,1334.83,1341.43,720712
2025-05-18,TSLA,916.08,924.4,910.38,922.87,1087836
2025-02-05,INFY.NS,721.38,764.48,720.38,760.02,309866
2024-09-15,AMZN,1130.48,1162.56,1104.96,1162.15,1027453
2023-09-26,MSFT,1998.98,2022.64,1949.36,1952.5,946269
2024-10-24,TSLA,1060.85,1076.99,1041.05,1058.51,1282705
2023-07-09,GOOGL,1855.32,1867.7,1814.73,1814.94,420822
2023-08-31,HDFCBANK.NS,2196.01,2217.88,2165.95,2174.35,436015
2024-12-14,HDFCBANK.NS,2638.69,2656.99,2617.21,2638.34,234526
2023-09-03,ICICIBANK.NS,1406.82,1423.87,1380.66,1386.29,414960
2023-10-19,TSLA,944.26,969.61,936.33,943.27,1583102
2024-12-08,MSFT,713.01,721.41,702.63,703.23,568445
2023-12-17,AMZN,1323.91,1356.15,1316.14,1343.02,1000961
2025-03-03,ICICIBANK.NS,607.65,617.71,572.53,582.69,483622
2023-08-31,AMZN,1168.96,1173.37,1160.1,1170.19,1227506
2022-08-07,TSLA,899.7,902.37,884.88,895.45,1179823
2022-07-15,TCS.NS,1863.38,1864.89,1844.83,1856.31,212216
2025-01-13,TCS.NS,1571.84,1602.27,1564.1,1578.45,814958
2024-02-20,INFY.NS,2479.42,2506.15,2438.03,2440.44,724651
2022-09-20,INFY.NS,1854.53,1860.85,1786.09,1800.79,593362
2025-07-30,INFY.NS,414.87,415.51,390.28,391.02,512411
2024-11-30,TCS.NS,1586.04,1604.14,1566.05,1577.15,332058
2023-09-04,ICICIBANK.NS,1386.29,1431.05,1370.07,1406.67,421712
2022-10-09,INFY.NS,2218.63,2276.29,2184.53,2266.1,522548
2023-09-21,INFY.NS,4486.96,4497.64,4197.08,4213.67,475423
2025-07-08,TSLA,980.78,982.16,977.77,981.13,1051788
2024-09-05,ICICIBANK.NS,625.22,629.3,610.93,616.26,743445
2023-06-24,HDFCBANK.NS,2385.97,2402.98,2382.1,2383.4,851442
2025-07-09,AMZN,815.32,828.62,813.91,824.79,1290060
2023-11-22,AMZN,1170.49,1192.16,1160.21,1179.37,524604
2022-10-13,TCS.NS,1902.96,1927.33,1893.41,1915.25,516161
2023-12-02,HDFCBANK.NS,2181.13,2183.33,2128.71,2172.5,639620
2022-07-21,TCS.NS,1875.91,1914.04,1861.41,1899.48,287470
2024-03-29,AAPL,1145.66,1155.19,1109.52,1117.39,1385391
2022-09-08,MSFT,1601.41,1616.68,1589.19,1614.86,870826
2023-07-31,GOOGL,1634.65,1648.8,1634.34,1647.5,271839
2023-05-16,INFY.NS,2908.49,3047.62,2896.45,3023.82,106026
2022-12-21,TSLA,864.97,867.22,857.35,865.25,1081203
2022-10-19,TCS.NS,1931.76,1956.12,1925.19,1950.47,651457
2024-09-07,MSFT,984.09,1023.32,984.02,1004.31,946627
2023-04-14,AMZN,1341.06,1372.26,1327.41,1371.17,977783
2025-07-15,GOOGL,1342.92,1365.61,1332.98,1358.78,1571053
2023-06-06,MSFT,1545.02,1606.86,1544.9,1593.75,978607
2023-05-12,AAPL,1626.61,1645.55,1573.16,1588.84,709089
2025-04-14,TSLA,940.57,949.33,927.5,946.38,709635
2025-08-29,MSFT,1108.03,1128.89,1092.3,1126.04,1579679
2023-08-15,AMZN,1335.49,1336.4,1301.59,1309.61,848553
2024-03-02,RELIANCE.NS,2380.37,2408.48,2264.04,2292.0,888043
2024-07-01,TCS.NS,1758.52,1768.93,1739.17,1741.8,486974
2023-10-29,AMZN,1247.68,1260.07,1214.69,1225.95,732448
2025-05-20,MSFT,1581.39,1604.75,1562.42,1571.16,1136524
2023-10-17,TSLA,952.71,961.42,938.68,951.96,1209232
2024-07-17,RELIANCE.NS,1737.16,1750.98,1698.62,1707.56,40524
2025-04-07,AMZN,898.93,915.02,885.43,904.87,768036
2024-08-27,ICICIBANK.NS,632.15,643.64,620.96,629.93,334957
2024-06-25,TSLA,971.77,977.31,943.63,969.45,1687454
2024-08-20,TCS.NS,1693.79,1716.5,1691.65,1692.7,537274
2024-11-12,AAPL,716.69,718.38,711.06,711.33,1129966
2025-01-31,HDFCBANK.NS,2603.38,2637.5,2599.83,2600.77,196503
2022-12-31,TSLA,854.9,871.61,848.34,859.8,1410113
2024-06-25,RELIANCE.NS,1657.82,1671.61,1634.76,1646.67,426217
2022-08-28,TCS.NS,1937.83,1987.61,1930.1,1931.16,548673
2023-02-14,INFY.NS,4359.87,4453.07,4326.81,4426.4,504273
2023-06-27,AAPL,1645.37,1649.52,1628.85,1642.18,833828
2024-04-19,ICICIBANK.NS,1241.25,1244.09,1222.81,1224.99,538257
2024-07-05,INFY.NS,1802.52,1803.77,1793.15,1795.24,474058
2025-02-22,INFY.NS,876.46,888.54,859.03,866.96,365971
2024-07-25,TCS.NS,1653.5,1663.88,1621.74,1638.81,743420
2024-10-25,HDFCBANK.NS,2718.8,2722.58,2663.0,2695.85,452051
2025-09-06,INFY.NS,430.9,436.02,417.6,422.84,359404
2023-05-19,ICICIBANK.NS,1598.49,1628.61,1557.55,1623.42,519639
2025-03-05,RELIANCE.NS,1375.67,1398.7,1363.25,1385.15,342353
2024-07-30,ICICIBANK.NS,656.4,664.31,655.01,658.02,880296
2024-11-01,HDFCBANK.NS,2766.97,2801.23,2756.63,2772.65,528336
2025-06-19,TSLA,954.77,957.28,935.84,955.64,1353944
2025-09-26,MSFT,1474.84,1481.81,1445.24,1464.73,1122662
2024-10-17,GOOGL,1777.04,1786.06,1752.22,1770.7,1252246
2024-06-05,TSLA,944.09,964.4,935.81,951.57,728013
2024-12-29,AAPL,612.63,623.48,608.81,618.86,778244
2024-08-29,ICICIBANK.NS,635.66,650.93,634.15,638.37,459779
2023-02-06,ICICIBANK.NS,2232.92,2252.0,2226.85,2232.41,308692
2023-01-31,AMZN,1606.5,1628.02,1578.37,1602.63,651184
2023-07-07,RELIANCE.NS,2332.69,2342.06,2312.37,2314.0,606908
2023-11-03,HDFCBANK.NS,2153.29,2179.85,2131.02,2166.83,363342
2024-10-11,TSLA,1024.96,1036.1,1013.77,1029.47,1120065
2024-01-19,TCS.NS,1947.17,1971.22,1903.8,1925.12,199072
2023-07-12,RELIANCE.NS,2357.31,2389.63,2313.82,2331.93,642200
2025-10-05,INFY.NS,404.37,405.48,391.6,393.29,883205
2023-04-28,TSLA,891.25,896.95,890.27,894.55,1695899
2023-02-14,MSFT,2187.28,2223.56,2088.57,2089.5,656221
2025-09-25,ICICIBANK.NS,406.02,423.65,401.99,413.2,286329
2023-10-16,AAPL,1034.42,1057.17,1025.32,1053.75,1354790
2024-04-21,AAPL,922.12,925.75,889.56,895.31,1003089
2023-07-28,TCS.NS,2070.32,2091.61,2065.32,2080.41,755923
2025-09-10,HDFCBANK.NS,2376.51,2384.73,2371.3,2376.45,696195
2024-05-31,HDFCBANK.NS,2258.36,2285.05,2246.84,2268.77,501906
2024-02-28,GOOGL,1978.49,1980.92,1912.27,1919.77,1320073
2025-07-29,AAPL,1078.83,1131.69,1065.86,1126.91,673042
2023-07-29,GOOGL,1645.13,1688.34,1632.36,1667.2,971337
2025-03-02,AMZN,963.88,984.68,961.07,972.58,783065
2025-05-12,HDFCBANK.NS,2763.09,2771.32,2713.8,2764.67,286257
2024-07-13,INFY.NS,1476.67,1546.25,1464.49,1537.46,927416
2024-07-02,ICICIBANK.NS,853.84,854.39,817.05,826.59,910873
2023-05-02,HDFCBANK.NS,2466.24,2492.09,2450.84,2490.76,815177
2023-10-02,RELIANCE.NS,2466.42,2504.96,2426.83,2486.88,608554
2023-05-21,HDFCBANK.NS,2378.43,2406.91,2337.16,2353.66,275647
2024-10-03,TSLA,994.57,1010.94,985.52,1001.23,1155654
2023-01-03,TCS.NS,2147.14,2165.94,2144.66,2148.55,435345
2023-11-26,TSLA,930.56,944.63,921.2,924.17,1002752
2024-11-10,AMZN,1093.98,1112.84,1079.94,1088.31,822981
2025-02-10,RELIANCE.NS,1295.86,1308.24,1259.1,1259.47,239662
2023-11-04,TSLA,966.41,975.11,956.43,974.46,900257
2025-06-23,TCS.NS,1454.59,1475.03,1432.74,1453.74,446896
2023-08-16,AMZN,1309.61,1340.84,1300.34,1340.47,915457
2024-01-21,RELIANCE.NS,2507.13,2559.95,2465.14,2555.86,612901
2024-02-27,ICICIBANK.NS,1064.92,1126.02,1058.43,1117.72,443097
2023-11-24,GOOGL,1853.51,1874.83,1794.28,1800.17,543412
2023-04-13,GOOGL,1476.22,1492.18,1470.83,1483.05,982761
2023-08-11,AMZN,1365.31,1377.7,1349.91,1355.22,1258932
2022-11-11,ICICIBANK.NS,2061.45,2165.17,2031.48,2155.92,691370
2023-03-27,AAPL,1550.35,1596.09,1528.1,1578.93,1008486
2025-01-02,HDFCBANK.NS,2752.54,2783.83,2746.63,2768.27,365496
2023-11-22,RELIANCE.NS,2105.03,2149.56,2069.74,2110.22,746794
2024-03-01,HDFCBANK.NS,2434.89,2436.99,2422.89,2434.03,56026
2023-06-22,HDFCBANK.NS,2389.3,2407.17,2343.85,2404.66,435941
2023-09-15,TSLA,936.34,945.23,923.32,927.24,1394519
2025-05-28,INFY.NS,671.56,692.92,659.46,679.32,211007
2023-11-15,MSFT,1793.3,1886.57,1786.05,1873.34,487343
2025-06-18,HDFCBANK.NS,2476.05,2502.79,2421.8,2478.08,599341
2023-03-17,TSLA,878.37,892.38,874.52,883.3,1405240
2023-01-01,TCS.NS,2132.77,2148.58,2112.5,2130.89,743798
2025-07-14,GOOGL,1317.16,1345.7,1313.7,1342.92,732191
2024-09-14,TSLA,984.25,984.75,971.52,980.9,1163391
2024-10-30,AMZN,1016.71,1017.37,1011.16,1016.94,1748521
2023-06-18,ICICIBANK.NS,1785.34,1794.95,1746.51,1752.36,652130
2024-02-08,AMZN,1424.91,1427.28,1388.61,1422.28,821282
2022-11-01,TSLA,875.76,884.17,868.72,879.32,1108230
2025-05-27,TSLA,925.06,926.09,916.42,921.02,850834
2023-02-20,AMZN,1543.45,1568.1,1524.84,1546.56,1002299
2023-08-20,INFY.NS,4250.67,4255.9,3909.87,3961.45,621752
2024-09-24,HDFCBANK.NS,2953.55,2997.71,2932.38,2970.9,439299
2025-09-11,RELIANCE.NS,1276.68,1284.0,1250.16,1258.1,840202
2024-07-01,AMZN,1145.04,1165.61,1131.68,1161.55,890653
2024-01-14,TCS.NS,1923.22,1962.71,1904.94,1946.4,282445
2025-07-31,AMZN,815.85,837.28,808.32,834.36,1481706
2023-10-27,HDFCBANK.NS,2144.54,2190.24,2117.78,2173.08,491247
2023-01-06,RELIANCE.NS,2177.12,2193.29,2114.28,2130.86,216028
2025-07-04,ICICIBANK.NS,545.6,547.17,542.25,544.95,426594
2024-10-23,TSLA,1049.78,1066.64,1049.28,1060.85,1011425
2025-04-22,MSFT,1237.83,1300.23,1237.25,1283.53,664110
2025-05-28,RELIANCE.NS,1465.8,1470.33,1405.9,1430.67,453276
2023-03-22,RELIANCE.NS,2077.77,2160.89,2048.5,2143.29,783926
2024-04-12,TSLA,881.25,888.78,862.14,883.72,966042
2024-04-23,INFY.NS,2383.12,2426.73,2331.35,2426.51,595657
2025-03-30,AMZN,927.87,929.23,915.03,921.28,736380
2022-12-19,AAPL,1875.4,1921.3,1847.33,1895.0,876329
2024-04-29,ICICIBANK.NS,1152.59,1184.93,1127.55,1180.47,538727
2025-09-15,INFY.NS,455.49,461.15,437.53,439.23,332656
2025-02-09,AMZN,1056.18,1079.71,1035.54,1035.96,1551369
2025-09-11,MSFT,1017.54,1056.18,1011.34,1046.3,1034111
2023-12-30,AAPL,877.27,891.3,847.97,850.88,913405
2023-01-18,MSFT,2469.23,2498.85,2419.77,2451.27,847958
2023-01-05,MSFT,1943.84,2030.83,1932.63,1999.48,423574
2025-07-21,HDFCBANK.NS,2351.68,2366.97,2328.6,2343.66,887403
2023-05-07,HDFCBANK.NS,2429.12,2432.35,2418.41,2419.76,478885
2025-07-15,TSLA,981.82,983.05,950.0,978.16,550264
